step,intersection,time_of_day,phase_used,duration,queue_ns,queue_ew,served_ns,served_ew,throughput,avg_wait_proxy,stops,emergency,explanation
582,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
583,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
583,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
583,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
584,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
584,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
584,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
585,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
585,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
585,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
586,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
586,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
586,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
587,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
587,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
587,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
588,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
588,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
588,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
589,0,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
589,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
589,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
590,0,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
590,1,night,NS,6,0,1,2,0,2,0.5,1,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
590,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
591,0,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
591,1,night,NS,6,0,1,1,0,1,0.5,1,False,Fixed plan based on time-of-day profile.
591,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
592,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
592,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
592,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
593,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
593,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
593,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
594,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
594,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
594,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
595,0,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
595,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
595,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
596,0,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
596,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
596,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
597,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
597,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
597,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
598,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
598,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
598,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
599,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
599,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
599,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
